36 36 23 2 3 11 14 23 27 34 37 38 44 53 56 59 63 67 76 85 86 90 93 99 110 116
37 37 23 2 5 11 16 24 28 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 110 113
38 38 23 1 3 10 13 23 25 34 36 38 44 52 54 59 63 67 76 85 86 90 93 99 107 113
39 39 23 2 3 11 14 23 26 34 37 38 43 53 56 59 63 67 76 85 86 90 93 99 110 116
40 40 23 2 4 9 14 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 107 115
41 41 23 2 4 10 14 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 114
42 42 23 2 3 10 14 23 27 34 36 39 41 52 57 59 65 67 76 85 86 90 93 98 111 117
43 43 23 2 3 11 13 24 28 34 36 38 42 52 54 59 63 67 76 85 86 90 93 98 111 113
44 44 23 1 3 10 15 23 25 34 36 38 43 52 54 59 63 67 76 85 86 90 93 99 110 114
45 45 23 2 3 9 14 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 108 115
46 46 23 2 3 10 15 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 108 114
47 47 23 2 3 10 14 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 107 115
48 48 23 2 3 9 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 108 115
49 49 23 2 3 10 14 23 27 34 36 39 41 52 57 59 65 67 76 85 86 90 93 99 107 117
50 50 23 2 6 10 14 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 107 117
51 51 23 2 3 10 13 23 26 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 107 114
52 52 23 2 3 9 15 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 107 114
53 53 23 2 4 9 15 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 108 115
54 54 23 1 3 10 13 23 25 34 36 38 40 52 54 59 63 67 76 85 86 90 93 99 110 113
55 55 23 1 3 9 15 23 25 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 110 113
56 56 23 2 4 10 14 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 107 115
57 57 23 2 6 11 16 24 28 34 37 39 41 53 54 59 63 67 76 85 86 90 94 99 109 114
58 58 23 2 4 9 15 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 108 114
59 59 23 2 3 9 14 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 108 114
60 60 23 2 3 10 13 23 26 34 36 39 43 52 57 59 65 67 76 85 86 90 93 98 111 117
61 61 23 2 5 11 16 24 28 34 36 38 40 52 54 59 63 67 76 85 86 90 93 99 110 113
62 62 23 2 4 10 14 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 107 115
63 63 23 2 4 9 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 115
64 64 23 2 4 10 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 115
65 65 23 2 4 10 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 114
66 66 23 2 6 9 13 24 28 34 37 39 40 53 54 59 63 67 76 85 86 90 94 98 109 114
67 67 23 2 3 9 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 107 114
68 68 23 2 6 10 14 23 26 34 36 39 44 52 57 59 65 67 76 85 86 90 93 99 107 114
69 69 23 2 3 10 14 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 108 114
70 70 23 2 3 11 16 24 28 34 36 38 43 52 54 59 63 67 76 85 86 90 93 99 110 113
71 71 23 2 6 11 14 23 27 34 37 38 43 53 56 59 63 67 76 85 86 90 93 99 110 116
72 72 23 2 4 10 15 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 115
73 73 23 2 6 11 14 23 27 34 37 38 44 53 56 59 63 67 76 85 86 90 93 99 110 116
74 74 23 2 3 10 13 23 26 34 36 39 43 52 57 59 65 67 76 85 86 90 93 98 107 117
75 75 23 2 4 9 14 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 107 114
76 76 23 2 6 9 14 23 27 34 37 38 43 53 56 59 63 67 76 85 86 90 93 99 110 116
77 77 23 2 3 9 15 23 27 34 37 38 41 53 56 59 63 67 76 85 86 90 93 100 110 116
78 78 23 2 6 10 13 23 27 34 36 39 43 52 57 59 65 67 76 85 86 90 93 99 111 117
79 79 23 1 3 10 13 23 25 34 36 38 44 52 54 59 63 67 76 85 86 90 93 99 110 113
80 80 23 2 6 10 13 23 26 34 36 39 41 52 57 59 65 67 76 85 86 90 93 99 111 114
81 81 23 2 3 9 13 24 28 34 37 39 40 53 54 60 63 67 76 85 86 90 94 99 107 114
82 82 23 1 3 10 15 23 25 34 36 38 44 52 54 59 63 67 76 85 86 90 93 98 107 114
83 83 23 2 6 11 16 24 28 34 36 38 41 52 54 59 63 67 76 85 86 90 93 99 111 113
84 84 23 2 3 11 16 24 28 34 37 39 41 53 54 59 63 67 76 85 86 90 94 99 107 114
85 85 23 2 3 10 14 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 107 114
86 86 23 2 3 9 13 24 28 34 37 39 40 53 54 59 63 67 76 85 86 90 94 98 107 114
87 87 23 2 4 9 15 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 107 114
88 88 23 2 3 9 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 114
89 89 23 2 6 10 13 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 111 114
90 90 23 2 5 11 13 24 28 34 36 38 41 52 54 59 63 67 76 85 86 90 93 99 110 113
91 91 23 2 3 11 13 24 28 34 36 38 41 52 54 59 63 67 76 85 86 90 93 99 111 113
92 92 23 2 4 9 15 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 107 114
93 93 23 2 3 10 14 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 107 114
94 94 23 2 3 10 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 108 115
95 95 23 2 3 9 13 24 28 34 37 39 41 53 54 59 63 67 76 85 86 90 94 99 109 114
96 96 23 2 3 9 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 114
97 97 23 2 6 10 13 23 27 34 36 39 43 52 57 59 65 67 76 85 86 90 93 99 107 114
98 98 23 2 3 9 14 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 108 114
99 99 23 2 4 9 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 114
100 100 23 2 3 10 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 107 114
101 101 23 2 3 11 13 24 28 34 37 39 43 53 54 60 63 67 76 85 86 90 94 98 107 114
102 102 23 2 4 9 14 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 108 114
103 103 23 2 6 10 14 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 99 107 114
104 104 23 2 3 10 14 23 26 34 36 39 41 52 57 59 65 67 76 85 86 90 93 98 111 117
105 105 23 2 4 10 15 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 114
106 106 23 2 3 10 14 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 108 115
107 107 23 2 3 10 14 23 26 34 36 39 44 52 57 59 65 67 76 85 86 90 93 99 111 114
108 108 23 2 4 10 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 107 115
109 109 23 2 4 10 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 115
110 110 23 2 3 9 14 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 108 115
111 111 23 2 3 9 14 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 108 114
112 112 23 2 5 11 16 24 28 34 36 38 42 52 54 59 63 67 76 85 86 90 93 98 111 113
113 113 23 2 3 11 15 23 26 34 37 38 44 53 56 59 63 67 76 85 86 90 93 100 110 116
114 114 23 2 3 9 14 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 108 115
115 115 23 1 3 10 15 23 25 34 36 38 41 52 54 59 63 67 76 85 86 90 93 99 110 113
116 116 23 2 3 10 14 23 27 34 36 39 43 52 57 59 65 67 76 85 86 90 93 99 107 114
117 117 23 2 5 11 16 24 28 34 36 38 43 52 54 59 63 67 76 85 86 90 93 99 111 113
118 118 23 2 3 10 14 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 111 114
119 119 23 2 3 9 14 23 27 34 37 38 43 53 56 59 63 67 76 85 86 90 93 100 110 116
120 120 23 2 5 11 13 24 28 34 36 38 40 52 54 59 63 67 76 85 86 90 93 99 111 113
121 121 23 1 3 9 15 23 25 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 110 114
122 122 23 2 3 10 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 115
123 123 23 1 6 10 13 23 25 34 36 38 43 52 54 59 63 67 76 85 86 90 93 98 110 114
124 124 23 2 6 9 16 24 28 34 37 39 40 53 54 59 63 67 76 85 86 90 94 99 109 114
125 125 23 2 3 9 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 115
126 126 23 2 3 9 15 24 28 34 37 39 41 53 54 59 64 67 76 85 86 90 94 98 107 114
127 127 23 2 4 9 14 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 108 114
128 128 23 2 6 11 16 24 28 34 37 39 45 53 54 59 63 67 76 85 86 90 94 99 109 114
129 129 23 2 3 9 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 108 114
130 130 23 2 4 9 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 115
131 131 23 2 4 9 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 114
132 132 23 2 4 10 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 115
133 133 23 2 6 9 15 23 27 34 37 38 44 53 56 59 63 67 76 85 86 90 93 100 110 116
134 134 23 2 3 10 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 107 115
135 135 23 2 6 9 15 23 26 34 37 38 43 53 56 59 63 67 76 85 86 90 93 99 110 116
136 136 23 1 3 10 15 23 25 34 36 38 44 52 54 59 63 67 76 85 86 90 93 99 110 113
137 137 23 2 6 11 15 23 27 34 37 38 44 53 56 59 63 67 76 85 86 90 93 99 110 116
138 138 23 2 3 10 14 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 114
139 139 23 1 3 9 13 23 25 34 36 38 43 52 54 59 63 67 76 85 86 90 93 99 110 114
140 140 23 2 4 9 14 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 108 114
141 141 23 2 3 10 13 23 26 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 111 117
142 142 23 2 4 10 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 108 115
143 143 23 2 5 11 13 24 28 34 36 38 40 52 54 59 63 67 76 85 86 90 93 99 110 113
144 144 23 2 6 10 13 23 26 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 111 117
145 145 23 2 3 10 14 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 108 114
146 146 23 2 3 11 16 24 28 34 37 39 40 53 54 60 64 67 76 85 86 90 94 98 107 114
147 147 23 2 6 11 15 24 28 34 37 39 40 53 54 59 64 67 76 85 86 90 94 99 109 114
148 148 23 2 3 10 14 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 108 115
149 149 23 2 4 9 14 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 108 114
150 150 23 2 4 10 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 108 115
151 151 23 2 3 10 15 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 114
152 152 23 2 3 9 13 24 28 34 37 39 43 53 54 60 63 67 76 85 86 90 94 99 109 114
153 153 23 2 3 10 15 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 114
154 154 23 2 5 11 13 24 28 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 110 113
155 155 23 2 3 9 15 23 26 34 37 38 44 53 56 59 63 67 76 85 86 90 93 100 110 116
156 156 23 2 3 10 13 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 107 114
157 157 23 2 4 10 14 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 108 114
158 158 23 2 3 10 15 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 108 114
159 159 23 2 4 10 15 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 107 115
160 160 23 2 4 9 14 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 107 114
161 161 23 2 4 9 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 107 115
162 162 23 2 4 10 14 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 108 114
163 163 23 2 3 11 13 24 28 34 36 38 40 52 54 59 63 67 76 85 86 90 93 99 111 113
164 164 23 2 6 10 13 23 27 34 36 39 41 52 57 59 65 67 76 85 86 90 93 99 111 114
165 165 23 2 3 10 15 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 107 114
166 166 23 2 6 10 14 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 99 111 117
167 167 23 2 4 9 15 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 114
168 168 23 2 4 9 15 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 107 115
169 169 23 2 3 10 13 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 111 114
170 170 23 2 4 9 15 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 107 114
171 171 23 2 3 11 16 24 28 34 36 38 42 52 54 59 63 67 76 85 86 90 93 99 111 113
172 172 23 2 4 9 14 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 107 114
173 173 23 2 3 11 14 23 27 34 37 38 41 53 56 59 63 67 76 85 86 90 93 100 110 116
174 174 23 2 4 10 14 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 107 114
175 175 23 2 6 10 14 23 27 34 36 39 43 52 57 59 65 67 76 85 86 90 93 99 107 114
176 176 23 2 4 10 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 108 115
177 177 23 2 4 10 15 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 108 115
178 178 23 2 4 10 14 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 114
179 179 23 2 3 10 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 115
180 180 23 2 4 9 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 114
181 181 23 1 3 10 15 23 25 34 36 38 43 52 54 59 63 67 76 85 86 90 93 99 110 113
182 182 23 2 5 11 13 24 28 34 36 38 42 52 54 59 63 67 76 85 86 90 93 99 111 113
183 183 23 2 6 11 13 24 28 34 36 38 42 52 54 59 63 67 76 85 86 90 93 98 110 113
184 184 23 2 3 9 14 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 115
185 185 23 2 6 10 13 23 26 34 36 39 43 52 57 59 65 67 76 85 86 90 93 98 107 117
186 186 23 1 3 10 15 23 25 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 107 114
187 187 23 2 4 9 15 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 115
188 188 23 2 6 11 16 24 28 34 36 38 43 52 54 59 63 67 76 85 86 90 93 98 110 113
189 189 23 2 4 10 14 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 114
190 190 23 2 3 10 13 23 26 34 36 39 44 52 57 59 65 67 76 85 86 90 93 99 111 117
191 191 23 2 3 11 15 24 28 34 37 39 43 53 54 59 64 67 76 85 86 90 94 98 107 114
192 192 23 2 3 9 15 23 27 34 37 38 44 53 56 59 63 67 76 85 86 90 93 99 110 116
193 193 23 2 4 9 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 115
194 194 23 2 6 9 14 23 26 34 37 38 44 53 56 59 63 67 76 85 86 90 93 99 110 116
195 195 23 2 3 9 14 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 108 115
196 196 23 2 6 11 16 24 28 34 36 38 42 52 54 59 63 67 76 85 86 90 93 99 111 113
197 197 23 2 4 9 14 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 107 114
198 198 23 2 3 9 15 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 115
199 199 23 2 3 10 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 115
200 200 23 2 6 9 15 23 26 34 37 38 41 53 56 59 63 67 76 85 86 90 93 99 110 116
201 201 23 2 3 10 14 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 114
202 202 23 2 4 9 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 107 114
203 203 23 2 3 9 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 108 114
204 204 23 2 3 11 15 24 28 34 37 39 45 53 54 60 63 67 76 85 86 90 94 98 107 114
205 205 23 2 6 10 13 23 27 34 36 39 41 52 57 59 65 67 76 85 86 90 93 98 111 117
206 206 23 1 3 9 15 23 25 34 36 38 40 52 54 59 63 67 76 85 86 90 93 99 110 113
207 207 23 2 4 9 15 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 108 114
208 208 23 2 4 9 15 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 107 115
209 209 23 2 4 10 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 108 114
210 210 23 2 4 10 15 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 108 114
211 211 23 2 3 9 14 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 107 114
212 212 23 2 4 9 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 108 115
213 213 23 2 3 11 14 23 26 34 37 38 41 53 56 59 63 67 76 85 86 90 93 99 110 116
214 214 23 2 3 11 16 24 28 34 36 38 41 52 54 59 63 67 76 85 86 90 93 99 111 113
215 215 23 2 6 10 14 23 26 34 36 39 41 52 57 59 65 67 76 85 86 90 93 99 107 114
216 216 23 2 4 9 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 108 115
217 217 23 2 3 9 14 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 107 114
218 218 23 2 3 10 14 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 98 107 114
219 219 23 2 3 10 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 114
220 220 23 2 5 11 16 24 28 34 36 38 43 52 54 59 63 67 76 85 86 90 93 99 110 113
221 221 23 2 3 9 15 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 108 115
222 222 23 1 3 9 15 23 25 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 107 114
223 223 23 2 3 10 14 23 26 34 36 39 41 52 57 59 65 67 76 85 86 90 93 99 107 114
224 224 23 2 6 11 15 23 26 34 37 38 43 53 56 59 63 67 76 85 86 90 93 99 110 116
225 225 23 2 3 10 15 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 108 115
226 226 23 2 4 10 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 107 114
227 227 23 2 3 9 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 114
228 228 23 2 3 9 14 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 114
229 229 23 1 3 10 13 23 25 34 36 38 43 52 54 59 63 67 76 85 86 90 93 98 110 113
230 230 23 2 4 9 14 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 108 114
231 231 23 2 3 11 16 24 28 34 36 38 41 52 54 59 63 67 76 85 86 90 93 98 111 113
232 232 23 1 3 10 15 23 25 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 107 113
233 233 23 2 3 10 14 23 27 34 36 39 41 52 57 59 65 67 76 85 86 90 93 99 111 117
234 234 23 2 6 11 13 24 28 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 110 113
235 235 23 2 4 9 15 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 108 114
236 236 23 2 3 11 15 23 27 34 37 38 44 53 56 59 63 67 76 85 86 90 93 99 110 116
237 237 23 2 3 10 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 107 114
238 238 23 2 4 10 14 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 114
239 239 23 2 3 10 14 23 27 34 36 39 41 52 57 59 65 67 76 85 86 90 93 98 107 114
240 240 23 2 6 10 14 23 26 34 36 39 43 52 57 59 65 67 76 85 86 90 93 98 107 117
241 241 23 2 6 10 14 23 26 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 111 117
242 242 23 2 3 9 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 107 114
243 243 23 2 3 9 15 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 108 115
244 244 23 1 3 9 15 23 25 34 36 38 41 52 54 59 63 67 76 85 86 90 93 98 110 113
245 245 23 2 6 11 15 23 26 34 37 38 43 53 56 59 63 67 76 85 86 90 93 100 110 116
246 246 23 2 3 9 15 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 114
247 247 23 2 3 9 15 23 27 34 37 38 43 53 56 59 63 67 76 85 86 90 93 100 110 116
248 248 23 2 3 10 15 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 98 107 115
249 249 23 2 6 10 14 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 98 111 117
250 250 23 2 3 9 13 24 28 34 37 39 43 53 54 60 63 67 76 85 86 90 94 98 107 114
251 251 23 2 6 10 14 23 26 34 36 39 44 52 57 59 65 67 76 85 86 90 93 99 111 114
252 252 23 1 3 9 13 23 25 34 36 38 43 52 54 59 63 67 76 85 86 90 93 99 107 114
253 253 23 2 5 11 13 24 28 34 36 38 42 52 54 59 63 67 76 85 86 90 93 99 110 113
254 254 23 2 4 10 14 23 27 34 36 39 44 52 55 59 63 67 76 85 86 90 93 99 107 115
255 255 23 2 4 9 15 23 27 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 114
256 256 23 2 4 10 15 23 27 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 108 115
257 257 23 2 6 11 13 24 28 34 36 38 40 52 54 59 63 67 76 85 86 90 93 99 110 113
258 258 23 2 3 9 15 23 26 34 36 39 44 52 55 59 63 67 76 85 86 90 93 98 108 115
259 259 23 2 4 10 15 23 27 34 36 39 42 52 55 59 63 67 76 85 86 90 93 98 108 114
260 260 23 2 4 10 15 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 108 115
261 261 23 2 6 10 13 23 27 34 36 39 44 52 57 59 65 67 76 85 86 90 93 99 107 114
262 262 23 1 3 10 15 23 25 34 36 38 40 52 54 59 63 67 76 85 86 90 93 98 110 114
263 263 23 2 3 9 15 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 108 114
264 264 23 2 3 10 15 23 26 34 36 39 41 52 55 59 63 67 76 85 86 90 93 99 107 115
265 265 23 2 6 11 15 23 27 34 37 38 44 53 56 59 63 67 76 85 86 90 93 100 110 116
266 266 23 2 6 11 16 24 28 34 36 38 42 52 54 59 63 67 76 85 86 90 93 98 110 113
267 267 23 2 6 9 16 24 28 34 37 39 43 53 54 59 63 67 76 85 86 90 94 98 109 114
268 268 23 2 3 10 14 23 26 34 36 39 42 52 55 59 63 67 76 85 86 90 93 99 107 115
269 269 23 2 4 9 15 23 26 34 36 39 40 52 55 59 63 67 76 85 86 90 93 99 107 115
